Cruise,Station,Date,Depth,Latitude,Longitude,Temperature,Salinity,Nitrate,Silicate,Phosphate
Icescape_2011,4001,2007-03-11,40.1,71.6026,-163.6359,-1.7266,32.8584,17.53,50.46,2.03
Icescape_2011,4101,2007-03-11,2.8,71.6763,-164.0136,0.3965,31.3809,0,6.82,0.48
Icescape_2011,4101,2007-03-11,11.6,71.6763,-164.0136,0.3892,31.3783,0,6.73,0.48
Icescape_2011,4101,2007-03-11,25.7,71.6763,-164.0136,-1.6996,32.7905,12.42,36.62,1.54
Icescape_2011,4101,2007-03-11,36.3,71.6763,-164.0136,-1.7082,33.2751,15.33,37.32,1.87
Icescape_2011,4201,2007-03-11,2.8,71.7331,-164.4045,-0.589,31.6168,0,6.82,0.52
Icescape_2011,4201,2007-03-11,10.9,71.7331,-164.4045,-0.5958,31.617,0,7.53,0.55
Icescape_2011,4201,2007-03-11,17.4,71.7331,-164.4045,-1.6368,32.3814,1.19,19.36,0.94
Icescape_2011,4201,2007-03-11,26.3,71.7331,-164.4045,-1.7466,32.9244,15.22,39.73,1.86
Icescape_2011,4201,2007-03-11,35.9,71.7331,-164.4045,-1.7054,33.1752,12.96,27.99,1.77
Icescape_2011,4301,2007-03-11,2.6,71.8076,-164.7677,-1.2592,31.014,0,12.84,0.57
Icescape_2011,4301,2007-03-11,10.9,71.8076,-164.7677,1.1611,32.1497,1.53,8.83,0.68
Icescape_2011,4301,2007-03-11,17.3,71.8076,-164.7677,-1.3558,32.7653,8.58,26.58,1.3
Icescape_2011,4301,2007-03-11,26.3,71.8076,-164.7677,-1.6794,33.0002,12.06,26.38,1.55
